family,sample_index,seed,policy,compilation_successful,ssim,coordinate_error,coordinate_points_compared,emitted_primitives,token_ged,graph_ged,token_overlap,predicted_family,is_line_segment_collapsed,total_length,length_to_eos,has_eos,unk_count,raw_unbalanced_parens,san_unbalanced_parens,tex_error
grid_axes,82,42082,greedy,True,0.7112,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,82,42082,beam_search,True,0.7112,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,83,42083,greedy,True,0.8220,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,83,42083,beam_search,True,0.8220,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,84,42084,greedy,True,0.7842,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,84,42084,beam_search,True,0.7842,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,85,42085,greedy,True,1.0000,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,85,42085,beam_search,True,1.0000,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,86,42086,greedy,True,0.6368,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,86,42086,beam_search,True,0.5530,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,87,42087,greedy,True,0.5965,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,87,42087,beam_search,True,0.5965,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,88,42088,greedy,True,0.5635,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,88,42088,beam_search,True,0.5635,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,89,42089,greedy,True,0.2115,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,89,42089,beam_search,True,0.2115,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,90,42090,greedy,True,0.9951,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,90,42090,beam_search,True,0.9951,0.0013,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,91,42091,greedy,True,0.3149,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,91,42091,beam_search,True,0.3149,0.0010,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,92,42092,greedy,True,0.8813,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,92,42092,beam_search,True,0.8813,0.0017,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,93,42093,greedy,True,0.2840,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,93,42093,beam_search,True,0.2840,0.0007,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,94,42094,greedy,True,0.7260,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,94,42094,beam_search,True,0.7260,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,95,42095,greedy,True,0.7919,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,95,42095,beam_search,True,0.7919,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,96,42096,greedy,True,0.8897,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,96,42096,beam_search,True,0.8897,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,97,42097,greedy,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,97,42097,beam_search,True,1.0000,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,98,42098,greedy,True,0.2699,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,98,42098,beam_search,True,0.2699,0.0000,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,99,42099,greedy,True,0.9202,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
grid_axes,99,42099,beam_search,True,0.9202,0.0003,6,draw|draw|draw,0.9167,1.0000,0.1026,grid_axes,False,62,62,True,0,0,0,
node_arrow,0,42000,greedy,True,0.6145,0.5449,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,0,42000,beam_search,True,0.6931,0.6091,4,draw,0.9167,0.8571,0.0638,line_segment,True,47,47,True,0,0,0,
node_arrow,1,42001,greedy,True,0.5742,0.7772,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
node_arrow,1,42001,beam_search,True,0.5703,0.7772,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
node_arrow,2,42002,greedy,True,0.6055,0.5090,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,2,42002,beam_search,True,0.6544,0.6561,4,draw,0.9167,0.8571,0.0638,line_segment,True,47,47,True,0,0,0,
node_arrow,3,42003,greedy,True,0.7856,0.7187,2,draw,0.9318,0.6667,0.0882,line_segment,True,46,46,True,0,0,0,
node_arrow,3,42003,beam_search,True,0.8488,0.7360,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,4,42004,greedy,True,0.6538,0.5140,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,4,42004,beam_search,True,0.6538,0.5140,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,5,42005,greedy,True,0.6183,0.4978,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,5,42005,beam_search,True,0.6342,0.5073,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,6,42006,greedy,True,0.4259,0.7171,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,6,42006,beam_search,True,0.4259,0.7171,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,7,42007,greedy,True,0.6362,0.4523,4,draw,0.9167,0.8571,0.0625,line_segment,True,46,46,True,0,0,0,
node_arrow,7,42007,beam_search,True,0.6716,0.5640,4,draw,0.9167,0.8571,0.0638,line_segment,True,47,47,True,0,0,0,
node_arrow,8,42008,greedy,True,0.6775,0.5274,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,8,42008,beam_search,True,0.6669,0.5209,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,9,42009,greedy,True,0.6458,0.5150,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,9,42009,beam_search,True,0.6404,0.5095,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,10,42010,greedy,True,0.8427,0.7426,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,10,42010,beam_search,True,0.8547,0.7426,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,11,42011,greedy,True,0.7493,0.5802,3,draw,0.9091,0.8000,0.0750,line_segment,True,46,46,True,0,0,0,
node_arrow,11,42011,beam_search,True,0.7493,0.5802,3,draw,0.9091,0.8000,0.0750,line_segment,True,46,46,True,0,0,0,
node_arrow,12,42012,greedy,True,0.4887,0.6328,3,draw,0.9091,0.8000,0.0769,line_segment,True,46,46,True,0,0,0,
node_arrow,12,42012,beam_search,True,0.4364,0.6482,3,draw,0.9091,0.8000,0.0750,line_segment,True,46,46,True,0,0,0,
node_arrow,13,42013,greedy,True,0.8021,0.7870,2,draw,0.9318,0.6667,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,13,42013,beam_search,True,0.7783,0.7972,2,draw,0.9318,0.6667,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,14,42014,greedy,True,0.7266,0.6039,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,14,42014,beam_search,True,0.7266,0.6039,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,15,42015,greedy,True,0.4484,0.7057,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
node_arrow,15,42015,beam_search,True,0.5667,0.7018,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,16,42016,greedy,True,0.7257,0.5088,4,draw,0.9167,0.8571,0.0698,line_segment,True,46,46,True,0,0,0,
node_arrow,16,42016,beam_search,True,0.7258,0.5113,4,draw,0.9167,0.8571,0.0714,line_segment,True,46,46,True,0,0,0,
node_arrow,17,42017,greedy,True,0.6755,0.4852,4,draw,0.9167,0.8571,0.0625,line_segment,True,46,46,True,0,0,0,
node_arrow,17,42017,beam_search,True,0.7398,0.5056,4,draw,0.9167,0.8571,0.0625,line_segment,True,46,46,True,0,0,0,
node_arrow,18,42018,greedy,True,0.6817,0.7862,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,18,42018,beam_search,True,0.6950,0.7841,2,draw,0.9333,0.6667,0.0833,line_segment,True,47,47,True,0,0,0,
node_arrow,19,42019,greedy,True,0.4890,0.4545,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,19,42019,beam_search,True,0.4968,0.4553,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,20,42020,greedy,True,0.8360,0.7297,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,20,42020,beam_search,True,0.4745,0.2150,2,draw,0.9091,0.6667,0.1000,line_segment,True,24,24,True,0,0,0,
node_arrow,21,42021,greedy,True,0.8739,0.7075,2,draw,0.9318,0.6667,0.0938,line_segment,True,46,46,True,0,0,0,
node_arrow,21,42021,beam_search,True,0.8129,0.7075,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
node_arrow,22,42022,greedy,True,0.7724,0.6812,1,draw,0.9130,0.6667,0.0588,circle_arc,False,25,25,True,0,0,0,
node_arrow,22,42022,beam_search,True,0.7724,0.6786,1,draw,0.9130,0.6667,0.0588,circle_arc,False,25,25,True,0,0,0,
node_arrow,23,42023,greedy,True,0.5181,0.3765,2,draw,0.9091,0.6667,0.0968,line_segment,True,24,24,True,0,0,0,
node_arrow,23,42023,beam_search,True,0.5181,0.3765,2,draw,0.9091,0.6667,0.0968,line_segment,True,24,24,True,0,0,0,
node_arrow,24,42024,greedy,True,0.8149,0.7881,2,draw,0.9333,0.6667,0.0857,line_segment,True,47,47,True,0,0,0,
node_arrow,24,42024,beam_search,True,0.8056,0.7881,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,25,42025,greedy,True,0.7044,0.7324,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,25,42025,beam_search,False,0.0000,0.6745,1,draw,0.9091,0.6667,0.0606,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x11c14d440>
node_arrow,26,42026,greedy,True,0.7026,0.5429,4,draw,0.9167,0.8571,0.0625,line_segment,True,47,47,True,0,0,0,
node_arrow,26,42026,beam_search,True,0.7075,0.5443,4,draw,0.9167,0.8571,0.0625,line_segment,True,47,47,True,0,0,0,
node_arrow,27,42027,greedy,True,0.8921,0.4330,2,draw,0.9143,0.8000,0.0789,line_segment,True,24,24,True,0,0,0,
node_arrow,27,42027,beam_search,True,0.8921,0.4330,2,draw,0.9143,0.8000,0.0789,line_segment,True,24,24,True,0,0,0,
node_arrow,28,42028,greedy,True,0.7309,0.7570,2,draw,0.9333,0.6667,0.0833,line_segment,True,47,47,True,0,0,0,
node_arrow,28,42028,beam_search,True,0.7309,0.7570,2,draw,0.9333,0.6667,0.0833,line_segment,True,47,47,True,0,0,0,
node_arrow,29,42029,greedy,True,0.6661,0.6274,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,29,42029,beam_search,True,0.4694,0.7610,4,draw,0.9167,0.8571,0.0682,line_segment,True,47,47,True,0,0,0,
node_arrow,30,42030,greedy,True,0.7098,0.7177,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,30,42030,beam_search,True,0.6389,0.7481,2,draw,0.9333,0.6667,0.0882,line_segment,True,47,47,True,0,0,0,
node_arrow,31,42031,greedy,True,0.5876,0.7815,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,31,42031,beam_search,True,0.5689,0.7824,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,32,42032,greedy,True,0.6644,0.5723,3,draw,0.9091,0.8000,0.0769,line_segment,True,46,46,True,0,0,0,
node_arrow,32,42032,beam_search,True,0.6574,0.5712,3,draw,0.9091,0.8000,0.0750,line_segment,True,46,46,True,0,0,0,
node_arrow,33,42033,greedy,True,0.6768,0.5902,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,33,42033,beam_search,True,0.7059,0.6692,3,draw,0.9111,0.8000,0.0732,line_segment,True,47,47,True,0,0,0,
node_arrow,34,42034,greedy,True,0.7135,0.4368,4,draw,0.9167,0.8571,0.0625,line_segment,True,46,46,True,0,0,0,
node_arrow,34,42034,beam_search,True,0.7341,0.5332,4,draw,0.9167,0.8571,0.0652,line_segment,True,47,47,True,0,0,0,
node_arrow,35,42035,greedy,True,0.8122,0.6137,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,35,42035,beam_search,True,0.7249,0.6604,3,draw,0.9111,0.8000,0.0732,line_segment,True,47,47,True,0,0,0,
node_arrow,36,42036,greedy,True,0.8690,0.1747,2,draw,0.9091,0.6667,0.0938,line_segment,True,24,24,True,0,0,0,
node_arrow,36,42036,beam_search,True,0.8689,0.1588,2,draw,0.9091,0.6667,0.0938,line_segment,True,24,24,True,0,0,0,
node_arrow,37,42037,greedy,True,0.7277,0.6077,2,draw,0.9375,0.8571,0.0714,line_segment,True,24,24,True,0,0,0,
node_arrow,37,42037,beam_search,True,0.7388,0.6729,2,draw,0.9375,0.8571,0.0714,line_segment,True,24,24,True,0,0,0,
node_arrow,38,42038,greedy,True,0.5832,0.5896,3,draw,0.9111,0.8000,0.0732,line_segment,True,47,47,True,0,0,0,
node_arrow,38,42038,beam_search,True,0.5977,0.5917,3,draw,0.9111,0.8000,0.0732,line_segment,True,47,47,True,0,0,0,
node_arrow,39,42039,greedy,True,0.6289,0.7074,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,39,42039,beam_search,True,0.6289,0.7074,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,40,42040,greedy,True,0.8967,0.4891,2,draw,0.9091,0.6667,0.0968,line_segment,True,24,24,True,0,0,0,
node_arrow,40,42040,beam_search,True,0.9035,0.4891,2,draw,0.9091,0.6667,0.0968,line_segment,True,24,24,True,0,0,0,
node_arrow,41,42041,greedy,True,0.3988,0.7576,3,draw,0.9111,0.8000,0.0698,line_segment,True,47,47,True,0,0,0,
node_arrow,41,42041,beam_search,True,0.4584,0.7511,3,draw,0.9111,0.8000,0.0667,line_segment,True,47,47,True,0,0,0,
node_arrow,42,42042,greedy,True,0.7321,0.4674,4,draw,0.9167,0.8571,0.0612,line_segment,True,46,46,True,0,0,0,
node_arrow,42,42042,beam_search,True,0.7518,0.4856,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,43,42043,greedy,True,0.7093,0.4811,4,draw,0.9167,0.8571,0.0612,line_segment,True,46,46,True,0,0,0,
node_arrow,43,42043,beam_search,True,0.6610,0.4709,4,draw,0.9167,0.8571,0.0600,line_segment,True,46,46,True,0,0,0,
node_arrow,44,42044,greedy,True,0.6573,0.6272,3,draw,0.9091,0.8000,0.0698,line_segment,True,46,46,True,0,0,0,
node_arrow,44,42044,beam_search,True,0.6513,0.6358,3,draw,0.9091,0.8000,0.0714,line_segment,True,46,46,True,0,0,0,
node_arrow,45,42045,greedy,True,0.7560,0.4775,4,draw,0.9167,0.8571,0.0667,line_segment,True,46,46,True,0,0,0,
node_arrow,45,42045,beam_search,True,0.7429,0.5578,4,draw,0.9167,0.8571,0.0682,line_segment,True,47,47,True,0,0,0,
node_arrow,46,42046,greedy,True,0.7064,0.5533,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,46,42046,beam_search,True,0.7011,0.5553,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,47,42047,greedy,True,0.7136,0.5256,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,47,42047,beam_search,True,0.7727,0.5767,4,draw,0.9167,0.8571,0.0698,line_segment,True,47,47,True,0,0,0,
node_arrow,48,42048,greedy,True,0.8869,0.4171,2,draw,0.9143,0.8000,0.0789,line_segment,True,24,24,True,0,0,0,
node_arrow,48,42048,beam_search,True,0.8846,0.4182,2,draw,0.9143,0.8000,0.0789,line_segment,True,24,24,True,0,0,0,
node_arrow,49,42049,greedy,True,0.6748,0.4501,4,draw,0.9167,0.8571,0.0612,line_segment,True,46,46,True,0,0,0,
node_arrow,49,42049,beam_search,True,0.7047,0.4395,4,draw,0.9167,0.8571,0.0625,line_segment,True,46,46,True,0,0,0,
node_arrow,50,42050,greedy,True,0.7060,0.5235,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,50,42050,beam_search,True,0.0064,0.7272,2,draw,0.9375,0.8571,0.0714,line_segment,True,24,24,True,0,0,0,
node_arrow,51,42051,greedy,True,0.6158,0.5839,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,51,42051,beam_search,True,0.6140,0.5843,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,52,42052,greedy,True,0.8875,0.7243,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,52,42052,beam_search,False,0.0000,0.2373,2,draw,0.9091,0.6667,0.1000,line_segment,True,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x11c126f20>
node_arrow,53,42053,greedy,True,0.6897,0.4620,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,53,42053,beam_search,True,0.7985,0.6581,2,draw,0.9375,0.8571,0.0698,line_segment,True,24,24,True,0,0,0,
node_arrow,54,42054,greedy,True,0.6006,0.6087,4,draw,0.9167,0.8571,0.0652,line_segment,True,47,47,True,0,0,0,
node_arrow,54,42054,beam_search,True,0.5866,0.6053,4,draw,0.9167,0.8571,0.0652,line_segment,True,47,47,True,0,0,0,
node_arrow,55,42055,greedy,True,0.8109,0.7613,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
node_arrow,55,42055,beam_search,True,0.8074,0.7755,2,draw,0.9333,0.6667,0.0833,line_segment,True,47,47,True,0,0,0,
node_arrow,56,42056,greedy,True,0.7623,0.6807,2,draw,0.9333,0.6667,0.0833,line_segment,True,47,47,True,0,0,0,
node_arrow,56,42056,beam_search,True,0.7607,0.6809,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,57,42057,greedy,True,0.7946,0.6961,2,draw,0.9143,0.8000,0.0811,line_segment,True,24,24,True,0,0,0,
node_arrow,57,42057,beam_search,True,0.7962,0.6967,2,draw,0.9143,0.8000,0.0833,line_segment,True,24,24,True,0,0,0,
node_arrow,58,42058,greedy,True,0.7803,0.5576,3,draw,0.9091,0.8000,0.0750,line_segment,True,46,46,True,0,0,0,
node_arrow,58,42058,beam_search,True,0.6755,0.6266,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,59,42059,greedy,True,0.7843,0.6244,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,59,42059,beam_search,True,0.7634,0.6298,3,draw,0.9091,0.8000,0.0732,line_segment,True,46,46,True,0,0,0,
node_arrow,60,42060,greedy,True,0.6586,0.5330,4,draw,0.9167,0.8571,0.0612,line_segment,True,46,46,True,0,0,0,
node_arrow,60,42060,beam_search,True,0.5646,0.6331,4,draw,0.9167,0.8571,0.0625,line_segment,True,47,47,True,0,0,0,
node_arrow,61,42061,greedy,True,0.7197,0.7314,2,draw,0.9333,0.6667,0.0811,line_segment,True,47,47,True,0,0,0,
node_arrow,61,42061,beam_search,True,0.7219,0.7330,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,62,42062,greedy,True,0.6661,0.4527,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,62,42062,beam_search,True,0.6672,0.4527,4,draw,0.9167,0.8571,0.0652,line_segment,True,46,46,True,0,0,0,
node_arrow,63,42063,greedy,True,0.6056,0.6248,3,draw,0.9091,0.8000,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,63,42063,beam_search,True,0.6056,0.6248,3,draw,0.9091,0.8000,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,64,42064,greedy,True,0.5686,0.6270,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,64,42064,beam_search,True,0.5686,0.6270,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,65,42065,greedy,True,0.7196,0.6049,3,draw,0.9091,0.8000,0.0714,line_segment,True,46,46,True,0,0,0,
node_arrow,65,42065,beam_search,True,0.7161,0.6104,3,draw,0.9091,0.8000,0.0714,line_segment,True,46,46,True,0,0,0,
node_arrow,66,42066,greedy,True,0.6676,0.7865,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,66,42066,beam_search,True,0.6664,0.7865,2,draw,0.9333,0.6667,0.0789,line_segment,True,47,47,True,0,0,0,
node_arrow,67,42067,greedy,True,0.7169,1.0000,0,draw,0.9583,0.8571,0.0385,function_plot,False,35,35,True,0,0,0,
node_arrow,67,42067,beam_search,True,0.7404,1.0000,0,draw,0.9583,0.8571,0.0377,function_plot,False,35,35,True,0,0,0,
node_arrow,68,42068,greedy,True,0.8036,0.7916,2,draw,0.9318,0.6667,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,68,42068,beam_search,True,0.7955,0.7944,2,draw,0.9318,0.6667,0.0789,line_segment,True,46,46,True,0,0,0,
node_arrow,69,42069,greedy,True,0.6488,0.5853,4,draw,0.9167,0.8571,0.0682,line_segment,True,46,46,True,0,0,0,
node_arrow,69,42069,beam_search,True,0.6452,0.5912,4,draw,0.9167,0.8571,0.0698,line_segment,True,46,46,True,0,0,0,
node_arrow,70,42070,greedy,True,0.9152,0.6653,2,draw,0.9091,0.6667,0.1034,line_segment,True,24,24,True,0,0,0,
node_arrow,70,42070,beam_search,True,0.9152,0.6653,2,draw,0.9091,0.6667,0.1034,line_segment,True,24,24,True,0,0,0,
node_arrow,71,42071,greedy,True,0.6736,0.7130,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,71,42071,beam_search,True,0.7590,0.7847,2,draw,0.9333,0.6667,0.0857,line_segment,True,47,47,True,0,0,0,
node_arrow,72,42072,greedy,True,0.7270,0.4223,4,draw,0.9167,0.8571,0.0638,line_segment,True,46,46,True,0,0,0,
node_arrow,72,42072,beam_search,True,0.7955,0.5568,4,draw,0.9167,0.8571,0.0698,line_segment,True,47,47,True,0,0,0,
node_arrow,73,42073,greedy,True,0.8637,0.7402,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,73,42073,beam_search,True,0.8256,0.7646,2,draw,0.9333,0.6667,0.0882,line_segment,True,47,47,True,0,0,0,
node_arrow,74,42074,greedy,True,0.6945,0.4327,4,draw,0.9167,0.8571,0.0682,line_segment,True,46,46,True,0,0,0,
node_arrow,74,42074,beam_search,True,0.6796,0.5683,4,draw,0.9167,0.8571,0.0625,line_segment,True,47,47,True,0,0,0,
node_arrow,75,42075,greedy,True,0.6339,0.6884,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,75,42075,beam_search,True,0.6505,0.6884,3,draw,0.9111,0.8000,0.0750,line_segment,True,47,47,True,0,0,0,
node_arrow,76,42076,greedy,True,0.7462,0.6725,3,draw,0.9091,0.8000,0.0769,line_segment,True,46,46,True,0,0,0,
node_arrow,76,42076,beam_search,False,0.0000,0.5571,2,draw,0.9143,0.8000,0.0833,line_segment,True,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x11c14c2c0>
node_arrow,77,42077,greedy,True,0.7791,0.6396,3,draw,0.9091,0.8000,0.0769,line_segment,True,46,46,True,0,0,0,
node_arrow,77,42077,beam_search,True,0.7855,0.6278,3,draw,0.9091,0.8000,0.0769,line_segment,True,46,46,True,0,0,0,
node_arrow,78,42078,greedy,True,0.7690,0.7219,2,draw,0.9318,0.6667,0.0882,line_segment,True,46,46,True,0,0,0,
node_arrow,78,42078,beam_search,True,0.7045,0.7233,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,79,42079,greedy,True,0.6345,0.6010,3,draw,0.9091,0.8000,0.0714,line_segment,True,46,46,True,0,0,0,
node_arrow,79,42079,beam_search,True,0.6043,0.5836,3,draw,0.9111,0.8000,0.0714,line_segment,True,47,47,True,0,0,0,
node_arrow,80,42080,greedy,True,0.4768,0.7486,2,draw,0.9318,0.6667,0.0833,line_segment,True,46,46,True,0,0,0,
node_arrow,80,42080,beam_search,True,0.5213,0.7486,2,draw,0.9318,0.6667,0.0857,line_segment,True,46,46,True,0,0,0,
node_arrow,81,42081,greedy,True,0.8330,0.7671,2,draw,0.9318,0.6667,0.0882,line_segment,True,46,46,True,0,0,0,
node_arrow,81,42081,beam_search,True,0.8177,0.7666,2,draw,0.9318,0.6667,0.0909,line_segment,True,46,46,True,0,0,0,
